Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
1,1,64,2,3,213,2,0,2,1,5,5,5,5,5,2,5,5,5,5,0,6,1
1,1,42,1,2,1010,5,4,4,4,1,2,3,5,5,5,5,1,5,2,0,0,2
2,1,51,1,1,2093,1,1,1,1,3,4,4,4,4,5,4,5,4,3,0,0,2
1,2,35,1,1,668,2,2,2,2,5,2,5,5,4,5,5,4,4,5,0,0,1
2,1,51,1,1,1644,2,2,2,2,4,5,5,5,5,5,5,4,5,5,9,0,2
1,1,48,1,1,304,2,2,4,2,4,5,4,5,5,5,5,4,5,3,33,27,2
2,1,44,1,2,373,5,1,1,1,5,5,5,5,2,1,2,5,5,5,0,0,2
1,1,66,2,2,1097,4,3,4,3,4,4,5,3,3,4,3,5,3,2,0,0,1
1,1,65,2,2,745,3,5,4,4,1,2,5,3,3,4,1,4,3,5,0,0,1
1,2,20,1,2,1394,2,1,1,4,2,4,4,3,5,2,4,4,2,4,0,3,1
2,1,30,2,2,607,3,5,3,1,3,3,3,3,3,4,4,3,5,3,55,88,1
2,1,45,2,2,1294,3,5,3,5,2,3,2,2,3,3,4,3,4,2,11,4,1
2,1,58,2,3,1208,3,3,4,4,2,4,2,2,2,1,4,4,4,2,0,0,1
2,2,37,1,2,107,2,2,2,3,2,1,4,3,3,3,4,4,2,4,232,241,1
2,1,25,2,2,1009,0,5,0,4,5,0,5,5,5,3,5,3,4,5,0,0,2
1,2,26,1,2,1303,2,2,2,4,3,2,3,3,2,2,3,2,3,3,0,0,1
1,1,27,1,1,628,2,2,2,2,4,4,4,4,5,3,4,5,5,4,46,51,2
2,1,52,2,2,1517,4,5,4,4,3,4,3,3,4,2,5,5,4,3,0,0,2
2,1,26,1,1,2836,5,5,5,5,5,5,5,5,3,4,4,3,5,5,0,0,2
2,1,50,1,1,2350,3,1,1,1,4,4,3,3,3,3,3,3,3,1,0,0,1
1,2,11,1,2,529,4,3,4,4,4,4,4,4,4,5,4,4,4,4,15,15,1
2,1,43,2,2,2588,0,5,0,1,0,5,5,3,4,5,5,5,5,5,0,0,2
1,1,41,1,1,3396,3,3,2,3,4,5,5,5,5,5,5,4,5,4,0,0,2
1,2,40,1,1,384,3,3,3,4,2,3,2,2,1,1,4,3,4,2,0,6,1
2,1,43,1,1,1506,3,2,3,3,5,5,5,4,2,5,4,5,5,5,173,175,2
1,2,24,1,2,1042,3,3,3,4,1,3,1,1,3,5,3,2,4,1,0,0,1
2,2,32,1,1,157,3,3,3,3,2,3,2,2,5,2,4,3,4,2,0,0,1
2,1,38,1,1,2027,3,3,3,3,5,1,1,4,4,4,4,2,4,1,124,111,2
2,1,53,1,1,1741,1,1,1,1,4,5,5,4,4,4,4,3,4,3,0,0,1
1,1,40,1,1,304,0,0,0,3,3,5,5,1,1,1,1,4,1,4,0,0,2
1,1,61,1,1,2402,4,4,4,4,4,4,4,4,4,4,4,3,4,2,0,0,1
1,1,28,2,3,867,4,4,4,4,5,4,5,5,4,3,5,4,4,5,30,13,1
2,1,50,1,2,964,1,1,1,1,1,1,1,1,4,2,4,2,4,1,93,99,1
1,1,28,1,1,1620,3,3,3,3,5,5,5,5,5,4,5,4,5,5,0,0,1
2,1,61,2,2,731,5,5,5,2,1,5,1,1,1,2,5,3,5,1,0,0,2
1,1,43,2,2,109,4,3,4,3,2,4,3,3,3,4,5,4,3,2,0,0,1
2,1,34,2,2,2457,2,4,2,4,2,1,2,4,2,4,4,2,5,2,0,0,1
2,1,56,2,2,2615,2,4,2,4,2,3,5,3,3,4,5,5,4,5,0,1,1
2,1,69,2,2,783,3,5,3,4,2,3,2,2,5,3,5,5,4,2,112,111,1
2,1,62,2,3,483,2,0,2,4,1,2,5,1,5,4,5,3,5,1,12,25,1
2,2,25,1,2,1264,5,5,5,3,2,5,2,2,4,3,3,4,4,2,3,0,2
2,1,46,1,1,480,2,2,2,2,2,5,4,4,4,4,4,4,4,3,94,76,2
1,2,40,1,1,666,4,4,4,4,2,4,2,2,5,3,4,5,4,2,0,0,2
2,1,39,2,2,299,2,4,2,4,4,2,4,4,2,5,3,1,3,4,0,0,1
1,1,35,1,3,391,5,1,1,1,5,4,5,5,1,1,3,4,3,5,0,0,2
1,1,33,1,3,1598,1,5,4,4,1,2,1,1,3,1,3,3,4,1,0,0,1
1,1,27,2,3,776,2,1,2,2,4,2,4,4,4,3,2,1,2,4,6,10,1
1,2,24,1,1,411,5,3,5,3,2,5,2,2,5,5,5,4,4,2,0,0,2
1,1,16,2,1,1325,5,4,5,3,5,4,4,5,5,4,5,4,4,4,243,226,2
1,1,45,2,2,531,1,3,1,3,3,4,2,2,2,1,2,1,2,4,0,0,1
1,1,39,1,1,1582,3,3,2,3,2,5,4,2,2,2,2,3,2,4,0,0,2
2,1,35,1,1,589,2,4,1,4,2,3,4,2,2,2,2,1,2,3,44,46,1
2,1,45,1,1,483,4,4,4,4,4,1,2,4,4,4,4,2,4,2,128,131,1
1,1,60,1,1,1797,4,4,4,4,5,4,5,5,5,5,5,4,5,5,0,0,2
2,2,38,1,1,762,4,3,3,2,4,3,4,4,5,2,5,5,4,4,0,4,2
1,2,26,1,1,2475,3,3,3,1,4,3,1,4,3,4,5,4,5,4,0,0,1
2,1,40,1,1,1723,3,3,3,3,5,4,4,5,5,5,5,3,5,3,2,0,2
1,1,60,1,2,123,5,1,1,1,5,2,2,5,5,5,5,1,5,4,0,0,2
2,1,46,1,2,337,2,3,3,3,2,2,2,2,1,2,4,1,3,2,0,6,1
2,2,23,1,1,1041,4,4,4,1,2,4,2,2,4,5,5,4,5,2,15,1,2
2,1,17,2,2,991,2,3,3,4,5,3,5,5,3,5,3,2,3,5,0,0,1
2,2,47,1,2,608,4,1,3,3,1,3,4,1,4,1,3,2,3,1,83,45,1
2,1,64,2,2,862,3,5,2,3,4,2,4,4,3,5,5,4,5,4,25,21,1
2,1,31,1,1,3561,1,1,5,1,5,5,5,5,3,3,3,1,3,5,0,4,2
1,1,56,1,1,1707,4,4,4,4,3,4,5,4,4,5,4,3,4,4,7,15,1
2,2,19,1,2,501,3,3,3,4,3,3,3,3,4,5,4,4,4,3,0,0,1
2,2,25,1,1,541,2,5,1,3,4,1,3,4,4,5,5,4,4,4,0,0,1
1,1,21,1,1,1062,3,3,3,3,4,5,4,4,3,2,4,4,4,4,17,32,2
2,1,20,2,2,992,3,4,3,3,3,3,3,3,4,5,4,4,4,3,0,7,1
2,1,55,1,1,502,1,1,1,1,5,5,4,5,5,5,5,4,5,4,0,6,2
1,2,69,2,2,1334,5,4,5,3,4,5,4,4,5,4,4,3,4,4,4,0,2
1,1,25,1,1,854,2,2,2,2,5,4,5,5,2,5,2,1,3,5,9,0,2
1,1,67,2,2,1033,3,5,3,4,2,4,5,2,2,3,5,3,2,5,37,22,1
2,1,33,1,1,236,1,3,3,3,1,1,1,1,4,1,4,1,4,1,2,0,1
1,2,25,1,2,1576,3,3,3,3,1,3,1,1,3,2,4,1,3,1,0,0,1
2,1,32,1,1,3802,0,0,0,1,5,5,5,5,3,2,5,4,5,5,90,86,2
1,1,23,2,3,101,4,4,4,4,5,4,5,5,3,2,4,4,5,5,0,0,1
1,1,43,1,3,223,2,1,1,1,4,1,1,2,2,2,2,3,2,1,28,20,1
1,2,47,1,2,247,1,1,1,1,4,1,4,4,4,2,2,2,2,4,0,6,2
1,2,13,1,2,986,2,1,1,3,1,1,1,1,3,3,4,3,4,1,2,26,1
2,1,57,1,1,370,3,3,3,3,3,4,4,5,5,5,5,3,5,2,0,0,2
1,1,31,1,1,749,1,1,5,1,5,5,5,5,4,5,4,5,4,5,11,11,2
1,1,30,1,1,2450,3,3,3,3,2,2,2,2,3,3,3,2,3,2,2,0,2
1,1,60,2,2,214,3,2,0,4,1,4,4,1,1,0,1,1,1,3,0,0,1
2,2,15,1,1,1039,0,0,0,3,5,0,5,5,4,5,4,4,4,5,4,0,2
1,2,36,1,2,140,1,0,1,2,2,1,2,2,5,4,3,2,4,2,2,9,1
2,1,24,2,2,473,3,1,3,3,1,3,1,1,3,5,4,2,3,1,0,26,1
1,1,56,1,1,3538,3,3,3,3,3,5,5,5,5,5,5,4,5,4,0,0,2
2,1,57,1,2,308,3,1,1,1,3,3,3,3,1,4,3,2,4,3,0,0,2
1,1,53,2,2,251,2,5,0,3,3,5,5,5,5,0,5,4,5,3,5,0,2
1,1,50,1,1,860,2,5,5,5,5,4,3,2,2,2,2,2,2,4,0,0,1
1,1,54,1,1,1565,3,3,3,3,3,5,5,5,5,5,5,5,5,4,4,19,1
1,1,60,2,2,438,3,4,3,3,5,4,4,4,4,3,4,3,4,5,1,0,1
1,1,59,1,1,1379,3,5,5,5,2,3,3,3,3,3,3,4,3,1,0,0,1
1,2,24,1,2,303,0,4,0,2,3,0,3,3,2,2,2,4,4,3,0,0,2
2,2,23,1,2,862,3,4,4,3,4,4,4,4,1,5,3,3,3,4,1,33,1
2,1,37,2,3,223,3,5,0,2,4,0,4,4,3,5,5,3,5,4,0,0,1
2,1,56,1,1,1835,2,3,3,3,2,3,2,2,2,2,2,2,2,1,0,33,1
1,1,49,1,3,346,2,3,3,3,2,2,5,2,2,2,2,3,2,2,9,0,2
2,1,55,1,2,459,3,4,4,4,3,3,3,3,4,1,2,4,2,3,50,69,1
1,1,50,1,1,2731,4,4,4,4,3,4,5,5,5,5,5,3,5,4,0,0,2
2,1,52,1,1,3807,1,3,3,3,1,4,3,3,3,3,1,2,3,3,0,0,1
1,1,57,1,1,2446,2,3,3,3,2,2,2,1,4,3,4,2,2,2,54,49,1
1,2,34,1,2,1142,2,2,2,4,2,2,4,1,4,3,3,4,4,4,4,26,1
2,2,22,1,1,395,5,3,5,3,5,5,5,5,5,2,4,4,4,5,8,0,2
1,1,42,1,1,160,2,2,5,2,3,4,5,5,5,5,5,3,5,4,0,0,2
2,1,66,2,2,484,3,2,4,4,2,4,2,2,3,3,2,2,3,2,2,0,1
2,2,26,1,1,678,1,1,1,1,4,1,4,4,5,5,5,4,4,4,0,0,1
1,2,43,1,2,358,2,5,1,1,5,1,5,5,1,4,2,4,5,5,0,45,1
1,1,24,2,2,605,2,4,2,4,2,2,5,2,5,4,5,3,5,2,0,0,1
1,2,22,1,2,1249,2,2,2,4,2,2,2,4,1,1,3,2,3,2,144,142,1
2,1,46,1,2,764,5,4,4,4,5,5,5,5,4,1,4,4,2,5,39,58,2
2,1,40,1,2,588,5,1,1,1,5,5,5,5,1,4,3,3,5,5,0,0,2
1,1,42,1,2,510,2,1,1,1,1,3,4,2,2,2,2,4,2,4,112,100,1
2,1,29,1,1,1963,5,5,5,5,4,4,4,4,4,3,5,3,4,4,0,0,2
2,1,50,1,1,3548,2,2,2,2,5,4,4,5,5,5,5,4,5,3,0,0,2
2,2,33,1,1,731,2,1,1,4,3,1,2,3,4,4,4,5,4,3,0,0,1
1,1,58,1,3,229,4,5,5,5,4,4,1,4,4,4,4,1,4,4,63,75,2
1,1,26,2,2,908,3,4,3,4,2,3,2,2,2,3,5,1,1,2,0,0,1
1,1,22,1,2,304,5,1,1,1,5,5,5,5,5,5,4,2,1,5,0,0,2
1,1,41,1,1,2139,3,3,3,3,2,5,5,4,4,5,4,5,4,4,19,23,1
1,2,56,1,1,179,4,4,4,4,4,4,4,4,3,4,4,3,5,4,0,0,1
2,1,56,2,2,220,3,3,3,1,2,3,2,2,1,3,5,3,3,2,29,22,1
2,1,43,1,1,1371,4,4,4,4,3,4,4,3,3,4,3,5,3,5,4,3,1
2,1,39,1,1,1724,0,3,0,1,1,2,3,4,4,4,4,3,4,4,0,0,1
1,1,47,1,1,3391,1,1,1,1,4,4,4,5,5,5,5,2,5,1,0,14,1
2,1,40,2,2,733,1,2,1,3,3,1,3,3,4,5,3,4,2,3,0,0,1
1,1,44,1,1,1788,3,3,3,3,3,3,4,5,5,5,5,5,5,5,0,0,2
1,1,58,1,1,1958,1,1,1,1,2,1,1,5,5,5,5,4,5,5,13,18,2
1,1,18,2,2,447,2,3,2,3,3,2,3,3,4,5,3,1,3,3,0,0,1
1,1,18,2,2,581,3,5,3,3,2,3,2,2,5,3,4,3,5,2,56,56,1
1,1,50,1,2,421,4,4,4,4,2,3,4,4,4,4,4,4,4,1,27,20,2
1,1,32,1,1,3066,4,4,4,4,5,5,5,5,5,4,5,3,4,5,0,0,2
1,1,70,1,2,315,5,5,5,5,1,5,4,5,5,5,5,4,5,5,0,0,2
2,1,56,1,1,1886,1,1,1,1,4,5,4,5,5,5,5,4,5,5,0,0,2
1,1,24,1,1,1013,3,3,3,3,3,3,3,3,1,1,2,2,2,3,25,13,2
1,1,37,2,2,761,2,5,2,3,3,2,4,3,4,5,4,4,5,3,2,0,1
2,1,32,2,2,612,1,5,1,4,4,1,4,4,5,2,5,2,4,4,67,93,1
2,1,47,1,3,449,1,1,1,1,1,1,1,1,1,2,3,4,3,1,0,0,1
1,1,36,2,2,226,2,5,2,4,2,2,2,2,3,3,4,4,4,2,0,0,1
1,1,49,2,2,1023,1,4,1,4,1,2,2,2,2,1,2,3,2,3,0,0,2
2,1,44,1,1,783,1,1,1,1,5,5,5,2,2,2,2,5,2,3,3,4,2
2,1,31,1,1,1076,5,5,5,5,4,4,4,4,2,2,5,5,4,4,13,44,2
2,1,27,1,1,3534,5,5,5,5,4,4,4,4,4,4,5,5,5,4,0,0,2
1,2,27,1,2,589,2,0,2,2,3,2,3,3,4,2,2,3,5,3,0,0,1
2,1,55,1,2,667,1,1,1,1,1,1,1,1,4,1,3,4,3,1,25,27,1
2,1,44,2,2,547,3,5,3,3,1,3,1,1,1,4,1,2,2,1,28,31,1
1,1,59,2,2,1471,1,5,1,1,2,4,4,3,3,1,3,4,3,3,0,44,1
2,1,46,1,2,954,2,2,2,2,2,2,2,2,5,4,2,2,4,2,0,0,2
2,1,10,1,2,868,2,4,4,4,2,3,2,3,1,4,3,2,2,2,315,307,2
1,1,63,2,2,487,2,5,2,3,3,4,5,3,3,2,3,4,3,5,0,0,1
1,1,25,2,2,588,1,3,1,1,4,1,4,4,1,2,1,3,5,4,0,0,1
1,1,23,1,1,190,1,1,1,1,2,1,2,4,2,3,3,2,1,2,158,156,1
1,1,58,1,3,862,4,2,2,2,4,3,3,4,4,4,4,1,4,2,0,3,1
1,1,49,2,3,332,3,5,3,2,5,4,5,4,4,3,4,3,4,4,0,0,1
1,1,49,1,1,3465,1,1,1,1,1,4,3,1,1,1,1,3,1,4,0,0,2
2,1,58,1,2,950,5,4,4,4,5,5,5,5,3,2,4,3,4,5,0,25,2
2,1,27,2,2,689,3,2,3,4,3,3,3,3,4,2,4,2,4,3,0,0,1
1,2,29,1,1,589,4,4,4,3,4,4,4,4,4,5,3,1,4,4,6,2,1
2,1,58,1,1,2415,2,2,2,2,4,4,5,4,4,4,4,3,4,3,19,19,2
1,1,38,1,1,1947,5,5,5,5,3,5,5,5,5,5,5,3,5,5,0,0,2
1,1,15,2,2,2153,1,4,1,1,3,1,1,3,5,2,4,4,5,3,38,2,1
2,1,49,1,1,163,2,1,5,1,4,2,3,3,3,3,2,1,3,4,0,0,1
1,1,63,1,3,1947,1,5,5,5,3,1,3,1,1,1,1,3,1,1,0,0,1
1,1,33,2,2,546,3,4,4,4,5,4,5,5,1,5,3,1,5,5,80,76,1
1,1,55,1,2,1438,2,3,3,3,1,4,3,2,2,2,2,4,2,3,65,91,1
1,1,25,2,2,594,3,3,3,3,4,3,1,4,4,1,2,1,2,4,0,9,1
2,1,45,1,2,170,4,5,5,5,4,4,4,4,3,1,3,3,4,4,0,0,2
2,1,70,2,2,679,0,2,0,3,1,0,1,1,3,1,2,3,2,1,0,0,2
1,1,67,2,2,143,3,1,3,4,2,3,3,2,2,3,2,3,2,2,64,109,1
1,1,39,1,1,2358,2,2,2,2,5,5,4,2,2,2,2,5,2,4,1,4,2
2,1,41,1,1,602,2,4,4,4,2,3,3,2,2,2,2,1,2,3,0,0,2
2,1,19,1,1,528,4,5,5,5,4,4,4,4,3,4,4,2,3,4,0,0,1
1,1,51,1,2,833,1,2,2,2,3,3,3,1,1,1,1,3,1,4,0,0,2
2,2,34,1,1,304,1,0,0,1,2,0,2,2,5,5,4,5,4,2,74,77,1
2,1,40,1,1,429,3,1,2,1,5,4,3,3,3,3,3,4,3,2,25,25,1
2,1,26,1,1,3434,0,4,0,5,1,1,1,1,4,2,4,4,2,1,0,0,2
1,1,56,2,2,1972,4,2,4,3,5,3,3,3,3,4,3,3,3,2,0,0,1
1,1,28,2,2,1085,2,5,2,3,4,2,3,4,4,4,5,3,5,4,17,51,1
2,1,56,2,2,378,3,4,3,4,1,3,1,1,3,3,4,3,4,1,34,33,1
2,1,38,1,2,308,2,1,3,1,2,2,2,2,2,3,2,3,2,2,0,15,1
1,1,23,2,2,1749,2,1,2,4,1,2,1,1,3,4,3,1,4,1,8,0,1
2,1,41,2,2,337,2,5,5,3,3,5,3,3,3,3,4,3,5,3,66,65,1
2,1,31,1,1,2342,1,1,1,1,4,4,4,4,3,2,4,3,4,4,8,11,2
1,1,42,1,1,1346,5,5,5,5,5,4,5,5,5,5,5,5,5,3,2,0,2
1,1,52,2,2,316,3,5,3,2,4,3,1,4,4,3,4,5,4,2,112,101,1
2,2,29,1,1,224,3,3,3,4,3,3,3,3,5,3,5,2,2,3,0,3,2
1,1,35,1,1,1834,5,5,5,5,5,4,4,5,5,5,5,5,5,5,10,0,2
2,1,38,1,1,1642,1,3,3,3,1,1,1,4,4,2,2,1,2,1,156,155,1
1,1,48,2,2,337,4,4,4,4,2,5,5,5,5,4,5,5,5,4,4,0,1
2,1,61,2,2,333,2,4,2,2,5,2,5,5,3,3,4,4,4,5,4,1,1
1,1,52,1,3,257,5,2,5,2,3,3,4,5,5,5,5,4,5,2,0,0,2
2,1,52,2,2,733,3,5,3,3,1,3,1,1,4,4,3,4,4,1,13,2,1
1,2,26,1,2,895,1,2,2,3,2,2,4,2,2,5,5,2,5,2,0,0,1
2,1,58,1,1,158,2,2,2,2,2,4,4,1,1,1,2,3,1,2,0,0,1
2,2,24,1,2,177,5,0,4,5,1,4,1,1,1,1,3,5,5,1,0,0,2
2,1,45,1,1,2176,4,4,4,4,3,5,4,5,5,5,5,3,5,4,0,0,2
1,1,28,2,2,1416,1,5,1,1,3,1,3,3,4,2,3,5,4,3,1,0,1
2,1,34,2,3,153,1,3,1,3,3,1,3,3,2,3,4,3,3,3,0,0,1
2,1,49,1,1,2538,4,4,4,4,2,1,3,3,3,5,3,2,3,5,0,4,2
1,1,58,1,1,2342,5,5,5,5,5,3,4,5,5,5,5,4,5,3,0,0,2
2,1,41,1,1,2285,4,4,4,4,1,4,3,5,5,5,5,3,5,1,0,1,2
1,2,21,1,1,185,0,5,0,5,3,0,3,3,5,4,4,4,5,3,0,0,2
1,1,27,2,1,1426,3,4,3,2,1,3,1,1,2,3,3,3,2,1,12,21,1
1,2,54,1,2,1209,2,2,2,3,4,2,4,4,4,4,3,3,3,4,0,2,2
2,1,59,1,3,590,3,3,3,3,3,3,3,3,2,4,2,2,2,3,0,0,1
1,2,24,1,3,391,3,5,3,2,3,3,3,3,5,2,5,2,5,3,0,0,1
2,1,60,1,1,1587,3,3,3,3,4,5,5,4,4,4,4,4,4,4,0,0,2
1,1,26,1,1,4243,2,2,2,2,4,4,4,3,5,4,4,4,5,4,26,0,2
1,1,50,1,1,1744,5,5,5,5,5,3,5,5,5,4,5,4,5,4,0,0,1
2,2,27,1,1,1089,2,2,2,1,1,2,1,1,4,5,4,5,4,1,0,7,1
2,1,28,1,1,1942,4,4,3,4,5,5,5,5,1,2,5,5,4,5,0,0,2
1,2,56,2,2,589,1,5,1,3,3,1,4,3,4,1,1,5,4,3,7,12,1
1,1,42,1,1,1086,4,4,5,4,5,4,4,4,4,4,4,4,4,4,0,0,2
2,2,21,1,2,594,1,5,1,2,3,1,3,3,4,4,4,4,4,3,0,0,1
1,2,62,1,3,316,4,4,4,4,4,4,4,4,2,1,4,2,3,4,0,0,1
1,1,42,1,2,899,3,5,5,5,3,1,3,3,3,3,3,5,3,5,0,0,2
2,1,8,2,2,2106,2,2,2,4,3,2,3,3,2,5,4,1,3,3,7,32,2
1,1,35,2,2,954,4,0,4,3,2,4,2,2,5,3,4,2,1,2,23,32,2
1,1,37,1,1,258,2,2,2,2,5,3,1,4,4,4,4,2,4,1,0,0,2
2,1,69,2,1,337,3,2,3,3,5,2,3,1,1,3,1,2,1,3,14,0,1
2,2,34,1,2,936,1,1,1,2,1,1,1,1,1,4,4,5,1,1,0,0,1
1,2,12,1,2,1269,3,3,3,4,4,3,4,4,4,4,4,1,4,4,18,19,1
2,1,57,1,1,229,3,3,3,3,2,3,2,4,4,4,4,5,4,2,0,0,2
2,1,22,1,2,323,4,1,1,1,4,4,5,4,2,3,1,4,4,4,28,45,2
2,1,29,1,1,588,3,3,3,3,5,5,5,5,5,5,4,3,4,5,0,0,2
2,1,43,1,1,980,5,5,5,5,2,4,4,5,5,5,5,3,5,3,4,0,2
1,1,52,1,2,594,4,4,4,4,3,2,4,4,4,4,4,4,4,5,2,0,2
2,1,45,1,1,1968,5,5,5,5,4,5,4,3,3,3,3,5,3,3,0,0,2
2,1,35,2,2,395,1,4,1,1,4,1,2,4,5,4,5,3,5,4,23,33,1
2,1,37,2,3,819,2,3,2,2,4,2,4,4,2,1,3,1,3,4,6,7,1
2,1,51,2,2,302,4,5,4,1,5,4,5,5,3,4,4,5,4,5,37,29,1
2,1,46,2,3,289,3,4,3,3,3,3,3,3,5,4,4,4,4,3,0,0,1
1,1,9,2,1,253,2,5,2,4,3,2,1,3,3,2,3,1,5,3,0,0,1
1,2,37,1,2,399,1,3,1,4,2,1,2,2,2,4,3,2,3,2,0,0,1
1,1,53,1,1,302,2,1,1,1,5,4,4,2,2,2,2,1,2,2,2,0,2
1,1,39,1,1,1930,2,2,2,2,2,5,5,4,4,3,4,4,4,3,0,0,2
1,1,80,1,2,1064,4,3,4,4,4,5,2,4,4,4,4,4,4,5,0,0,2
2,2,25,1,2,569,3,2,3,2,3,3,3,3,4,1,3,4,3,3,0,0,1
1,1,15,2,1,1189,1,5,2,1,3,2,2,3,4,5,5,5,4,3,7,0,1
1,1,69,2,2,419,1,4,1,3,1,1,4,4,2,3,4,4,4,4,150,147,1
1,1,47,1,1,414,1,1,1,1,5,5,4,4,4,4,4,5,4,4,3,2,2
2,1,57,1,1,3902,1,1,1,1,5,5,5,5,5,5,5,4,5,3,55,53,2
1,1,52,1,2,266,2,3,3,3,4,3,3,2,2,2,2,4,2,3,0,2,1
2,1,47,1,1,2770,0,0,0,3,2,4,4,4,4,4,4,4,4,5,0,0,2
1,1,18,1,1,354,3,3,5,3,5,5,5,5,3,3,4,4,4,5,15,18,2
1,1,19,1,2,327,3,4,4,4,3,3,2,3,2,1,3,1,3,3,35,62,1
2,1,19,2,2,192,2,4,0,4,1,0,1,1,3,3,4,5,5,1,0,0,1
2,1,10,2,2,980,2,4,3,3,4,3,4,4,2,4,4,4,4,4,0,0,1
1,2,33,1,2,349,3,1,3,3,4,3,4,4,4,3,4,1,4,4,19,39,1
1,1,51,2,2,261,3,1,3,4,3,3,4,2,5,4,4,4,1,4,228,217,1
1,1,28,1,1,2032,1,1,1,1,5,5,5,5,4,3,5,3,4,5,0,0,2
2,1,19,2,2,102,3,4,3,3,1,3,1,1,4,5,3,3,4,1,0,0,1
1,2,35,1,1,723,3,4,4,5,1,4,1,1,3,3,4,3,4,1,0,0,1
1,1,59,2,2,280,2,4,2,3,3,4,5,2,2,2,2,3,2,5,0,0,1
2,1,58,2,3,369,1,2,2,3,3,2,3,3,2,2,3,2,2,3,8,0,1
2,1,58,1,2,828,4,2,2,2,4,4,4,4,1,5,3,4,3,4,101,124,1
2,2,19,1,1,236,3,4,3,3,2,3,2,2,2,2,4,3,4,2,0,0,1
1,1,33,1,1,372,2,2,2,2,5,1,4,5,5,5,5,2,5,5,55,48,2
1,1,43,1,1,1444,4,4,4,4,4,4,4,4,4,4,4,5,4,3,0,0,2
1,1,15,1,1,3746,2,2,2,2,4,4,4,4,1,5,3,4,1,4,0,0,2
1,2,20,1,2,473,4,2,4,3,3,4,3,3,2,2,3,4,4,3,0,0,1
1,1,17,2,2,473,4,5,4,3,4,4,4,4,3,5,5,4,3,4,0,0,1
2,1,11,1,1,2945,1,1,1,1,4,4,4,4,5,2,4,4,4,4,0,3,2
1,1,49,1,1,1999,5,5,5,5,2,3,4,5,5,4,5,3,5,5,23,0,2
2,2,33,1,1,588,1,1,1,1,3,1,3,3,3,2,4,3,5,3,40,30,1
1,1,46,1,1,306,4,3,3,3,5,3,3,4,4,4,4,2,4,4,0,0,1
1,2,80,1,1,206,1,0,0,4,2,3,4,1,1,1,1,3,1,2,8,9,1
2,1,59,1,1,361,4,4,4,4,4,5,4,5,5,5,5,5,5,5,0,0,2
1,1,20,2,2,1620,3,2,3,3,2,3,5,2,3,3,4,4,3,2,0,0,1
1,1,34,1,1,1979,1,1,1,1,5,5,4,3,3,3,3,4,3,3,72,47,2
2,1,39,1,1,998,3,4,3,3,5,5,5,4,2,4,4,5,3,5,137,150,2
2,2,26,1,1,196,5,1,5,4,2,5,2,2,3,2,4,3,4,2,27,40,2
1,1,41,1,1,3857,2,1,1,1,5,4,3,2,2,2,2,3,2,4,0,0,1
1,1,36,1,1,300,3,1,1,1,2,3,3,3,3,3,3,1,3,1,0,9,1
2,2,28,1,1,2342,3,3,3,4,3,3,3,3,3,5,5,4,4,3,0,0,1
1,2,18,1,2,1351,5,5,5,5,4,5,4,4,3,4,5,3,5,4,0,0,2
1,1,47,2,2,1956,2,4,2,1,4,5,4,3,3,2,3,3,3,3,0,0,1
2,1,40,1,1,3523,4,2,2,2,2,3,3,4,4,4,4,3,4,4,0,0,2
2,1,24,1,1,1893,2,2,2,2,5,5,5,5,5,1,4,3,4,5,0,0,2
2,1,46,1,1,474,3,2,2,2,4,4,4,3,3,3,3,4,3,2,0,0,1
2,1,64,2,2,1751,1,4,1,3,1,1,1,1,2,5,3,2,4,1,4,5,2
2,1,59,2,2,246,4,5,4,3,5,4,5,5,3,3,3,3,4,5,0,0,1
2,1,57,1,1,3132,2,1,1,1,4,3,3,3,3,3,2,1,3,2,19,15,1
2,1,29,1,2,1235,0,1,1,3,1,1,1,1,2,4,2,5,2,1,50,40,2
2,1,24,1,1,2536,1,3,5,3,1,1,1,1,2,3,3,4,3,1,10,22,1
1,1,55,1,1,1682,4,4,4,4,3,4,4,3,3,4,5,4,3,3,0,0,2
1,1,46,1,1,2414,3,3,2,3,2,5,5,3,3,3,3,3,3,4,42,30,2
1,1,56,1,1,2221,3,3,3,3,3,5,4,4,4,4,4,5,4,4,0,7,2
1,1,58,1,2,1773,2,3,3,3,5,3,3,2,2,2,2,1,2,3,0,0,1
2,1,26,2,2,349,3,3,3,3,1,3,1,1,1,1,3,3,3,1,0,0,1
2,1,40,1,1,2874,2,2,2,2,5,1,5,4,4,4,4,3,4,2,0,11,2
2,1,48,1,1,3020,5,5,5,5,5,3,1,5,5,5,5,3,5,1,54,41,2
2,2,26,1,1,719,5,5,5,2,4,5,2,4,4,4,5,5,4,4,0,56,2
2,1,43,1,1,3221,1,1,1,1,3,5,5,4,4,4,4,5,4,5,0,39,2
1,1,31,1,1,3331,1,1,1,1,5,5,5,5,4,1,2,2,5,5,0,0,2
1,1,44,2,2,501,4,2,4,4,4,4,4,2,2,4,2,2,2,4,0,0,1
2,1,44,1,2,692,5,2,2,2,5,5,5,5,4,2,2,2,3,5,0,0,2
