Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
2,1,34,1,1,2627,1,1,1,1,3,4,1,5,5,5,5,5,5,4,0,0,2
2,1,51,1,1,1644,2,2,2,2,4,5,5,5,5,5,5,4,5,5,9,0,2
2,2,39,1,2,813,1,1,1,4,2,1,2,2,2,3,3,3,3,2,0,0,1
1,2,35,1,1,200,2,1,1,3,2,1,2,2,5,3,5,4,4,2,0,8,1
1,1,48,1,1,304,2,2,4,2,4,5,4,5,5,5,5,4,5,3,33,27,2
2,1,44,1,2,373,5,1,1,1,5,5,5,5,2,1,2,5,5,5,0,0,2
1,1,66,2,2,1097,4,3,4,3,4,4,5,3,3,4,3,5,3,2,0,0,1
2,1,26,2,2,472,3,5,3,4,3,3,3,3,4,1,3,5,3,3,18,18,1
1,2,20,1,2,1394,2,1,1,4,2,4,4,3,5,2,4,4,2,4,0,3,1
2,2,37,1,2,107,2,2,2,3,2,1,4,3,3,3,4,4,2,4,232,241,1
1,2,37,1,1,235,4,4,4,3,4,4,4,4,5,3,5,4,4,4,0,30,1
1,1,27,1,1,628,2,2,2,2,4,4,4,4,5,3,4,5,5,4,46,51,1
2,1,52,2,2,1517,4,5,4,4,3,4,3,3,4,2,5,5,4,3,0,0,2
2,1,58,1,1,1034,4,4,4,4,5,5,5,3,5,4,5,5,3,5,170,172,2
2,1,50,1,1,2350,3,1,1,1,4,4,3,3,3,3,3,3,3,1,0,0,1
1,2,11,1,2,529,4,3,4,4,4,4,4,4,4,5,4,4,4,4,15,15,2
2,1,43,2,2,2588,0,5,0,1,0,5,5,3,4,5,5,5,5,5,0,0,2
1,1,41,1,1,3396,3,3,2,3,4,5,5,5,5,5,5,4,5,4,0,0,2
1,2,40,1,1,384,3,3,3,4,2,3,2,2,1,1,4,3,4,2,0,6,1
1,1,20,1,1,1788,1,2,5,2,1,2,1,1,2,2,3,4,4,1,25,12,1
1,1,50,1,3,427,4,5,5,5,5,4,1,4,4,4,4,4,4,1,38,23,2
2,2,32,1,1,157,3,3,3,3,2,3,2,2,5,2,4,3,4,2,0,0,1
1,2,28,1,2,160,4,2,4,4,1,4,1,1,2,4,3,1,4,1,52,44,2
1,1,43,1,1,2585,1,1,1,1,5,5,5,5,4,4,5,5,5,5,0,0,2
1,1,37,1,1,3969,1,3,3,3,5,3,3,4,4,4,1,3,4,3,27,61,2
1,1,29,2,2,925,0,5,0,2,1,0,1,1,5,1,3,5,1,1,0,3,1
2,1,50,1,2,964,1,1,1,1,1,1,1,1,4,2,4,2,4,1,93,99,1
2,1,46,1,1,762,4,4,4,4,3,4,4,4,4,4,4,3,4,3,0,0,2
1,1,28,1,1,1620,3,3,3,3,5,5,5,5,5,4,5,4,5,5,0,0,2
1,1,43,2,2,109,4,3,4,3,2,4,3,3,3,4,5,4,3,2,0,0,1
2,1,56,2,2,2615,2,4,2,4,2,3,5,3,3,4,5,5,4,5,0,1,1
2,1,30,1,1,2253,5,5,5,5,5,5,5,5,1,3,3,4,1,5,40,42,1
2,2,25,1,2,1264,5,5,5,3,2,5,2,2,4,3,3,4,4,2,3,0,1
2,1,46,1,1,480,2,2,2,2,2,5,4,4,4,4,4,4,4,3,94,76,2
1,1,46,1,1,544,4,4,4,4,4,4,4,4,4,4,4,5,4,5,0,6,2
2,1,39,2,2,299,2,4,2,4,4,2,4,4,2,5,3,1,3,4,0,0,1
2,2,22,1,2,748,4,4,4,3,3,4,3,3,2,5,3,4,1,3,0,0,2
2,2,26,1,2,304,2,0,2,4,4,2,2,4,4,3,5,4,1,4,0,6,2
1,1,16,2,1,1325,5,4,5,3,5,4,4,5,5,4,5,4,4,4,243,226,2
2,1,50,1,1,993,2,2,2,2,3,4,4,4,4,4,4,5,4,5,0,0,1
1,1,40,1,2,192,2,5,5,5,2,2,2,2,4,2,4,4,4,2,7,0,1
2,1,45,1,1,483,4,4,4,4,4,1,2,4,4,4,4,2,4,2,128,131,1
1,1,60,1,2,123,5,1,1,1,5,2,2,5,5,5,5,1,5,4,0,0,2
1,1,43,1,1,2825,1,1,1,1,3,4,5,5,5,5,5,5,5,3,16,10,2
2,1,50,1,1,3610,4,4,4,4,5,5,5,5,5,5,5,4,5,4,0,0,2
2,1,46,1,2,337,2,3,3,3,2,2,2,2,1,2,4,1,3,2,0,6,1
2,1,17,2,2,991,2,3,3,4,5,3,5,5,3,5,3,2,3,5,0,0,1
2,1,64,2,2,862,3,5,2,3,4,2,4,4,3,5,5,4,5,4,25,21,1
2,1,42,1,1,3381,2,3,2,2,5,4,4,5,5,5,5,5,5,5,0,0,2
2,1,53,2,2,972,3,4,3,2,2,3,2,2,3,3,4,3,5,2,0,0,2
2,1,38,2,3,834,4,4,3,3,4,3,4,4,5,1,3,2,1,4,92,100,2
2,1,31,1,1,3561,1,1,5,1,5,5,5,5,3,3,3,1,3,5,0,4,2
2,1,41,1,2,606,1,4,4,4,1,1,1,1,1,4,4,2,4,1,18,2,2
2,1,32,2,3,1069,1,5,1,1,2,1,5,2,3,2,4,3,4,2,49,31,1
1,1,56,1,1,1707,4,4,4,4,3,4,5,4,4,5,4,3,4,4,7,15,2
2,2,19,1,2,501,3,3,3,4,3,3,3,3,4,5,4,4,4,3,0,0,1
2,1,9,2,2,1390,2,3,2,3,2,2,2,3,3,4,4,2,3,2,270,260,1
1,1,39,1,3,266,2,1,4,1,2,2,2,2,1,3,3,4,3,2,49,56,1
2,1,20,2,2,992,3,4,3,3,3,3,3,3,4,5,4,4,4,3,0,7,1
1,1,25,1,1,854,2,2,2,2,5,4,5,5,2,5,2,1,3,5,9,0,2
1,1,17,2,2,647,2,2,2,4,2,2,2,2,2,1,3,4,4,2,6,0,1
1,1,39,1,1,2088,2,2,2,2,5,5,5,4,4,4,4,5,4,5,10,0,2
1,2,25,1,2,1576,3,3,3,3,1,3,1,1,3,2,4,1,3,1,0,0,1
1,1,23,2,3,101,4,4,4,4,5,4,5,5,3,2,4,4,5,5,0,0,2
2,1,62,2,2,834,4,3,4,3,2,4,3,2,2,4,3,4,3,2,110,92,2
1,2,47,1,2,247,1,1,1,1,4,1,4,4,4,2,2,2,2,4,0,6,1
1,2,13,1,2,986,2,1,1,3,1,1,1,1,3,3,4,3,4,1,2,26,1
1,2,29,1,3,868,2,2,2,4,3,2,3,3,3,4,3,2,3,3,0,0,1
2,1,57,1,1,370,3,3,3,3,3,4,4,5,5,5,5,3,5,2,0,0,2
1,1,32,2,1,1237,3,5,3,1,4,3,5,4,4,3,3,4,4,4,8,1,1
2,1,55,1,3,110,3,1,1,1,3,3,3,3,2,3,4,2,3,3,0,0,2
2,1,7,2,2,1154,3,4,3,2,3,3,3,3,5,2,5,3,5,3,0,0,1
2,1,62,2,2,581,2,4,2,1,2,2,2,2,5,2,4,4,5,2,0,0,1
2,2,15,1,1,1039,0,0,0,3,5,0,5,5,4,5,4,4,4,5,4,0,2
1,2,36,1,2,140,1,0,1,2,2,1,2,2,5,4,3,2,4,2,2,9,1
2,2,22,1,2,434,3,1,3,2,1,3,1,1,4,3,1,3,2,1,5,6,2
2,1,39,2,2,294,1,5,1,3,1,1,1,1,3,2,5,4,5,1,0,0,1
2,1,24,2,2,473,3,1,3,3,1,3,1,1,3,5,4,2,3,1,0,26,1
1,1,56,1,1,3538,3,3,3,3,3,5,5,5,5,5,5,4,5,4,0,0,2
2,1,57,1,2,308,2,3,3,3,2,2,2,2,1,1,3,2,2,2,0,0,1
2,1,57,1,2,308,3,1,1,1,3,3,3,3,1,4,3,2,4,3,0,0,2
1,1,50,1,1,2583,4,4,4,4,5,4,4,5,2,3,4,4,3,4,6,0,2
1,1,53,1,1,1621,4,3,3,3,1,3,4,4,4,4,4,1,4,2,0,0,2
1,1,53,2,2,251,2,5,0,3,3,5,5,5,5,0,5,4,5,3,5,0,1
2,1,42,1,3,685,4,2,2,2,4,4,4,4,1,4,1,2,5,4,0,0,2
2,1,62,2,3,148,4,5,4,3,4,4,4,4,3,3,4,3,5,4,31,27,2
1,1,54,1,1,1565,3,3,3,3,3,5,5,5,5,5,5,5,5,4,4,19,1
2,2,23,1,2,862,3,4,4,3,4,4,4,4,1,5,3,3,3,4,1,33,1
2,1,37,2,3,223,3,5,0,2,4,0,4,4,3,5,5,3,5,4,0,0,1
2,1,62,2,2,2475,3,2,2,3,1,2,1,1,3,2,3,3,2,1,0,0,1
2,1,25,1,2,846,4,4,4,4,4,4,3,4,5,4,3,2,1,4,10,0,2
2,1,39,1,1,2040,3,3,3,3,3,4,5,5,5,5,5,5,5,3,0,0,2
1,1,42,1,1,1971,4,4,4,4,4,4,5,5,5,5,4,3,5,5,0,5,2
1,1,42,1,1,160,2,2,5,2,3,4,5,5,5,5,5,3,5,4,0,0,2
1,1,61,2,2,588,1,2,1,3,1,3,3,5,5,1,2,3,5,1,0,0,1
1,1,55,1,1,3275,2,1,3,1,3,3,4,2,2,2,2,4,2,2,0,0,1
1,2,43,1,2,358,2,5,1,1,5,1,5,5,1,4,2,4,5,5,0,45,1
1,1,24,2,2,605,2,4,2,4,2,2,5,2,5,4,5,3,5,2,0,0,1
2,1,60,1,1,594,4,4,4,4,3,4,4,5,5,5,5,3,5,4,7,27,2
1,2,22,1,2,1249,2,2,2,4,2,2,2,4,1,1,3,2,3,2,144,142,2
1,1,43,1,1,3967,3,4,4,4,1,4,3,3,3,3,3,4,3,4,0,2,1
2,1,46,1,2,764,5,4,4,4,5,5,5,5,4,1,4,4,2,5,39,58,2
2,1,68,2,2,630,2,4,2,2,1,2,1,1,3,1,1,1,1,1,4,1,1
1,1,42,1,2,510,2,1,1,1,1,3,4,2,2,2,2,4,2,4,112,100,1
1,1,44,1,1,3954,1,1,1,1,4,5,5,5,5,5,5,5,5,5,0,0,2
2,1,50,1,1,3548,2,2,2,2,5,4,4,5,5,5,5,4,5,3,0,0,1
1,2,37,1,2,308,2,0,2,1,5,2,5,5,2,2,3,1,5,5,0,3,1
2,2,33,1,1,731,2,1,1,4,3,1,2,3,4,4,4,5,4,3,0,0,2
1,1,26,2,2,908,3,4,3,4,2,3,2,2,2,3,5,1,1,2,0,0,2
2,1,49,1,1,2537,3,3,3,3,2,5,5,4,4,4,4,3,4,3,0,0,2
1,1,22,1,2,304,5,1,1,1,5,5,5,5,5,5,4,2,1,5,0,0,2
1,1,41,1,2,373,5,2,2,2,5,5,5,5,2,5,4,3,2,5,0,0,2
1,1,59,1,2,1562,5,1,1,1,1,4,1,5,5,5,5,1,5,4,35,27,2
2,1,27,1,1,3657,3,3,4,3,5,5,5,5,4,3,4,4,5,5,31,33,1
1,1,56,1,1,431,3,4,4,4,4,2,3,3,3,3,3,4,3,2,0,5,1
1,1,47,1,1,528,2,2,2,2,5,5,4,4,4,4,4,4,4,4,0,0,2
2,1,43,1,3,1190,5,1,1,1,5,5,5,5,5,2,3,4,3,5,118,100,1
1,1,47,1,1,3391,1,1,1,1,4,4,4,5,5,5,5,2,5,1,0,14,2
2,1,40,2,2,733,1,2,1,3,3,1,3,3,4,5,3,4,2,3,0,0,2
2,2,38,1,1,271,1,1,1,3,5,1,5,5,4,4,3,3,4,5,0,0,1
1,1,42,2,2,468,2,4,2,1,1,2,5,1,1,2,1,2,1,3,0,0,1
2,2,39,1,1,689,1,1,1,3,3,1,3,3,3,5,4,3,5,3,1,0,1
1,1,18,2,2,447,2,3,2,3,3,2,3,3,4,5,3,1,3,3,0,0,1
1,1,19,2,2,601,2,4,2,2,1,2,1,1,3,2,4,3,4,1,46,39,2
2,2,25,1,1,403,2,5,2,5,4,2,4,4,3,2,4,5,5,4,20,1,1
1,1,49,2,2,1013,3,3,3,3,5,2,2,4,4,3,4,3,4,4,31,22,1
1,1,18,2,2,581,3,5,3,3,2,3,2,2,5,3,4,3,5,2,56,56,1
1,1,26,2,2,403,3,4,2,3,2,2,2,2,3,5,4,5,5,2,53,36,1
1,1,32,1,1,3066,4,4,4,4,5,5,5,5,5,4,5,3,4,5,0,0,2
1,1,70,1,2,315,5,5,5,5,1,5,4,5,5,5,5,4,5,5,0,0,2
1,1,37,1,2,320,5,5,5,5,5,5,5,5,1,2,4,1,3,5,0,0,1
2,1,70,2,2,2173,1,5,1,3,4,1,4,4,4,5,4,5,4,4,30,55,1
2,2,36,1,2,292,1,0,1,4,1,1,1,1,1,5,4,1,3,1,5,1,1
2,1,32,2,2,612,1,5,1,4,4,1,4,4,5,2,5,2,4,4,67,93,1
1,1,8,2,2,594,3,1,4,2,3,4,4,3,3,1,3,4,3,3,37,46,2
1,1,51,1,1,3993,1,1,1,1,4,5,4,4,4,4,4,3,4,4,8,0,2
2,1,47,1,3,449,1,1,1,1,1,1,1,1,1,2,3,4,3,1,0,0,2
1,1,36,2,2,226,2,5,2,4,2,2,2,2,3,3,4,4,4,2,0,0,1
2,1,25,1,1,1947,3,4,5,5,3,2,3,3,3,3,4,4,4,3,0,0,1
2,1,51,1,1,2248,1,1,1,1,3,4,5,5,5,5,5,5,5,5,1,8,2
2,1,31,1,1,1076,5,5,5,5,4,4,4,4,2,2,5,5,4,4,13,44,2
2,1,27,1,1,3534,5,5,5,5,4,4,4,4,4,4,5,5,5,4,0,0,2
2,1,52,1,1,3885,2,2,2,2,2,5,5,5,5,5,5,5,5,4,0,0,2
2,1,55,1,2,667,1,1,1,1,1,1,1,1,4,1,3,4,3,1,25,27,1
2,1,44,2,2,547,3,5,3,3,1,3,1,1,1,4,1,2,2,1,28,31,1
2,1,41,2,2,1182,3,5,3,4,2,3,2,2,5,3,5,5,4,2,0,0,1
1,1,59,2,2,1471,1,5,1,1,2,4,4,3,3,1,3,4,3,3,0,44,1
1,2,25,1,1,1318,5,1,5,1,4,5,4,4,4,2,3,3,4,4,8,0,2
1,1,54,1,1,737,4,4,4,4,3,5,4,5,5,5,5,5,5,3,0,3,1
2,1,58,2,2,589,4,1,4,4,4,4,4,4,1,3,4,2,4,4,29,17,2
1,1,39,1,2,399,4,2,2,2,4,4,4,4,4,3,1,5,2,4,0,0,1
1,1,58,1,1,2475,2,2,3,2,4,5,5,4,4,4,4,4,4,5,0,0,2
2,1,10,1,2,868,2,4,4,4,2,3,2,3,1,4,3,2,2,2,315,307,1
1,1,16,1,1,3494,3,1,1,1,3,3,3,3,1,2,3,2,4,3,0,0,1
1,1,25,2,2,588,1,3,1,1,4,1,4,4,1,2,1,3,5,4,0,0,1
1,1,16,2,2,337,2,4,3,2,3,3,1,3,4,5,2,5,5,3,2,0,2
2,1,27,2,2,689,3,2,3,4,3,3,3,3,4,2,4,2,4,3,0,0,1
1,2,29,1,1,589,4,4,4,3,4,4,4,4,4,5,3,1,4,4,6,2,1
2,1,43,1,1,125,2,2,2,2,5,2,2,5,5,5,5,5,5,5,0,0,2
2,1,58,1,1,2415,2,2,2,2,4,4,5,4,4,4,4,3,4,3,19,19,2
2,1,46,1,2,451,5,5,5,5,5,5,5,5,5,1,1,3,2,5,88,74,2
1,1,49,1,2,612,5,1,1,1,3,2,1,5,5,5,5,3,5,2,0,7,2
2,1,49,1,1,163,2,1,5,1,4,2,3,3,3,3,2,1,3,4,0,0,1
1,1,63,1,3,1947,1,5,5,5,3,1,3,1,1,1,1,3,1,1,0,0,1
1,1,33,2,2,546,3,4,4,4,5,4,5,5,1,5,3,1,5,5,80,76,2
1,1,55,1,2,1438,2,3,3,3,1,4,3,2,2,2,2,4,2,3,65,91,1
2,1,29,2,2,1192,1,5,1,2,3,1,3,3,4,3,4,5,5,3,0,0,1
1,1,25,2,2,594,3,3,3,3,4,3,1,4,4,1,2,1,2,4,0,9,1
2,1,70,2,2,679,0,2,0,3,1,0,1,1,3,1,2,3,2,1,0,0,2
2,1,41,1,1,602,2,4,4,4,2,3,3,2,2,2,2,1,2,3,0,0,1
2,1,11,2,2,301,2,2,2,4,1,2,1,1,1,3,3,4,3,1,2,0,1
1,1,29,2,2,1024,5,5,5,1,4,5,4,4,3,2,4,3,5,4,26,22,2
2,1,21,2,2,605,2,4,2,4,1,2,1,1,3,4,4,5,4,1,32,33,2
1,1,33,1,3,874,2,1,1,1,2,2,2,2,2,1,3,3,4,2,0,9,1
2,1,26,1,1,3434,0,4,0,5,1,1,1,1,4,2,4,4,2,1,0,0,2
2,1,56,2,2,378,3,4,3,4,1,3,1,1,3,3,4,3,4,1,34,33,1
2,1,38,1,2,308,2,1,3,1,2,2,2,2,2,3,2,3,2,2,0,15,1
1,1,23,2,2,1749,2,1,2,4,1,2,1,1,3,4,3,1,4,1,8,0,1
2,1,41,2,2,337,2,5,5,3,3,5,3,3,3,3,4,3,5,3,66,65,2
1,1,42,1,1,1346,5,5,5,5,5,4,5,5,5,5,5,5,5,3,2,0,2
1,1,52,2,2,316,3,5,3,2,4,3,1,4,4,3,4,5,4,2,112,101,1
1,1,16,1,2,1056,5,3,3,3,5,4,5,5,5,3,5,2,5,5,0,0,2
1,1,35,1,1,1834,5,5,5,5,5,4,4,5,5,5,5,5,5,5,10,0,2
2,1,29,2,2,488,1,5,1,3,2,1,2,2,4,4,4,3,5,2,0,0,1
2,2,21,1,2,534,3,5,3,3,3,3,3,3,3,2,4,3,4,3,26,34,1
1,1,48,2,2,337,4,4,4,4,2,5,5,5,5,4,5,5,5,4,4,0,1
2,1,61,2,2,333,2,4,2,2,5,2,5,5,3,3,4,4,4,5,4,1,1
2,1,52,2,2,733,3,5,3,3,1,3,1,1,4,4,3,4,4,1,13,2,1
2,1,33,2,3,262,3,1,3,3,3,3,3,3,4,2,3,1,3,3,4,16,1
2,1,39,1,2,420,4,2,2,2,4,4,4,4,2,4,4,4,4,4,9,2,2
1,2,26,1,2,895,1,2,2,3,2,2,4,2,2,5,5,2,5,2,0,0,1
2,2,24,1,2,177,5,0,4,5,1,4,1,1,1,1,3,5,5,1,0,0,1
2,1,34,2,3,153,1,3,1,3,3,1,3,3,2,3,4,3,3,3,0,0,1
2,1,49,1,1,2538,4,4,4,4,2,1,3,3,3,5,3,2,3,5,0,4,2
1,1,58,1,1,2342,5,5,5,5,5,3,4,5,5,5,5,4,5,3,0,0,2
1,1,58,1,1,3944,0,0,0,4,4,4,5,1,1,1,1,3,1,4,0,0,2
2,1,28,1,1,1680,4,4,4,4,5,5,5,5,4,1,5,5,4,5,0,14,2
2,1,17,2,1,160,1,5,1,4,1,1,2,1,3,4,4,3,4,1,0,0,1
2,1,27,1,1,2072,2,2,2,2,4,4,4,4,2,3,4,1,5,4,6,13,2
1,1,29,1,3,737,4,2,2,2,4,4,4,4,3,2,1,4,2,4,0,0,2
1,1,26,1,1,4243,2,2,2,2,4,4,4,3,5,4,4,4,5,4,26,0,1
2,1,28,1,1,1091,2,2,2,2,4,4,4,4,5,2,2,2,5,4,0,0,2
2,1,53,2,2,2075,1,5,2,4,5,2,1,5,5,3,4,3,5,5,45,19,1
1,1,46,1,3,448,2,3,3,3,2,5,4,1,1,2,1,5,1,5,0,0,2
1,1,50,1,1,1744,5,5,5,5,5,3,5,5,5,4,5,4,5,4,0,0,1
1,2,56,2,2,589,1,5,1,3,3,1,4,3,4,1,1,5,4,3,7,12,1
1,1,51,1,1,2246,5,5,5,5,4,5,5,3,3,4,3,3,3,5,41,32,1
2,2,21,1,2,594,1,5,1,2,3,1,3,3,4,4,4,4,4,3,0,0,1
1,1,42,1,2,899,3,5,5,5,3,1,3,3,3,3,3,5,3,5,0,0,2
2,1,8,2,2,2106,2,2,2,4,3,2,3,3,2,5,4,1,3,3,7,32,1
1,1,35,2,2,954,4,0,4,3,2,4,2,2,5,3,4,2,1,2,23,32,1
1,1,37,1,1,258,2,2,2,2,5,3,1,4,4,4,4,2,4,1,0,0,2
2,1,69,2,1,337,3,2,3,3,5,2,3,1,1,3,1,2,1,3,14,0,1
1,1,20,2,2,255,3,5,3,4,5,3,5,5,5,2,5,4,4,5,0,0,1
2,2,24,1,1,1138,4,4,4,4,5,4,4,5,3,2,4,4,5,5,0,0,2
1,1,52,1,1,1927,1,1,1,1,3,3,4,4,4,4,4,3,4,4,3,0,2
2,1,60,1,2,224,3,5,5,5,3,3,3,3,3,3,3,1,4,3,0,0,1
1,1,42,2,2,135,4,0,4,4,5,4,5,2,2,4,2,3,2,3,0,0,1
2,1,35,2,2,395,1,4,1,1,4,1,2,4,5,4,5,3,5,4,23,33,1
2,1,57,1,1,651,1,4,5,4,4,1,2,1,1,1,1,3,1,2,0,0,1
1,1,16,2,2,447,3,5,3,2,3,3,3,3,4,2,5,4,4,3,19,15,1
2,1,46,2,3,289,3,4,3,3,3,3,3,3,5,4,4,4,4,3,0,0,1
1,1,9,2,1,253,2,5,2,4,3,2,1,3,3,2,3,1,5,3,0,0,1
1,2,34,1,2,833,2,2,2,4,2,2,2,2,3,1,3,2,3,2,46,41,1
1,2,37,1,2,399,1,3,1,4,2,1,2,2,2,4,3,2,3,2,0,0,1
1,1,49,2,3,427,4,4,5,1,2,4,5,3,3,5,3,5,3,3,0,0,2
1,1,41,1,1,2097,2,2,2,2,2,4,4,4,4,4,4,4,4,4,55,43,2
1,1,17,1,2,594,5,5,5,5,5,5,3,5,4,1,1,3,5,5,0,5,2
1,1,53,1,1,302,2,1,1,1,5,4,4,2,2,2,2,1,2,2,2,0,2
1,1,39,1,1,1930,2,2,2,2,2,5,5,4,4,3,4,4,4,3,0,0,1
2,1,55,1,1,2153,2,1,1,1,4,2,3,2,2,2,2,2,2,3,44,43,1
1,1,80,1,2,1064,4,3,4,4,4,5,2,4,4,4,4,4,4,5,0,0,2
2,2,25,1,2,569,3,2,3,2,3,3,3,3,4,1,3,4,3,3,0,0,1
1,1,34,1,1,3169,2,3,3,3,3,3,3,2,2,2,2,4,2,4,1,0,1
1,1,69,2,2,419,1,4,1,3,1,1,4,4,2,3,4,4,4,4,150,147,1
1,1,47,1,1,414,1,1,1,1,5,5,4,4,4,4,4,5,4,4,3,2,2
2,1,59,1,1,2511,1,1,1,1,5,4,5,4,4,5,4,4,4,4,0,1,2
2,1,23,1,1,694,1,1,1,1,1,1,1,1,1,2,4,1,3,1,1,11,1
1,1,18,1,1,354,3,3,5,3,5,5,5,5,3,3,4,4,4,5,15,18,1
1,1,33,1,1,3972,5,5,5,5,5,3,2,5,5,5,4,5,5,3,0,5,2
2,1,47,1,1,3227,4,4,4,4,5,5,4,4,4,4,4,3,4,5,55,60,2
2,1,45,1,1,919,2,2,2,2,3,4,5,4,4,4,4,3,4,4,0,13,2
2,1,10,2,2,980,2,4,3,3,4,3,4,4,2,4,4,4,4,4,0,0,1
1,2,33,1,2,349,3,1,3,3,4,3,4,4,4,3,4,1,4,4,19,39,1
2,1,25,2,2,200,3,1,0,2,2,0,2,2,4,4,3,2,3,2,0,4,1
1,1,50,1,3,1068,3,5,5,5,3,4,3,3,3,3,3,4,3,2,0,60,1
1,1,28,1,1,2032,1,1,1,1,5,5,5,5,4,3,5,3,4,5,0,0,2
2,1,19,2,2,102,3,4,3,3,1,3,1,1,4,5,3,3,4,1,0,0,2
2,1,14,2,2,1127,4,4,4,2,5,4,3,5,5,2,5,4,5,5,0,3,2
1,2,25,1,1,393,4,0,4,2,4,4,2,4,5,2,4,5,4,4,1,0,1
1,1,46,2,3,1620,3,4,2,1,5,4,5,4,4,2,4,3,4,5,0,1,1
2,1,8,2,2,1258,4,5,4,3,3,4,3,3,3,3,3,3,5,3,0,0,2
1,2,20,1,2,473,4,2,4,3,3,4,3,3,2,2,3,4,4,3,0,0,1
2,1,50,1,1,3839,1,1,1,1,3,5,5,4,4,4,4,5,4,4,36,53,2
2,1,57,1,2,177,5,2,4,4,5,5,5,5,4,4,5,4,4,5,0,0,2
1,2,80,1,1,206,1,0,0,4,2,3,4,1,1,1,1,3,1,2,8,9,1
1,1,34,1,1,1979,1,1,1,1,5,5,4,3,3,3,3,4,3,3,72,47,2
1,1,14,2,2,391,1,1,1,3,3,1,3,3,4,2,4,4,4,3,0,0,1
1,1,41,1,1,3857,2,1,1,1,5,4,3,2,2,2,2,3,2,4,0,0,1
1,1,36,1,1,300,3,1,1,1,2,3,3,3,3,3,3,1,3,1,0,9,1
1,1,58,1,1,696,4,4,3,4,4,5,4,4,4,5,4,5,4,5,126,116,2
1,1,23,1,1,721,1,1,1,1,3,5,3,3,5,1,4,3,3,3,45,39,2
1,1,36,1,1,3979,2,2,2,2,3,3,2,2,2,2,2,1,2,2,6,0,2
1,2,42,1,1,460,3,3,3,2,5,3,5,5,3,3,5,4,5,5,0,0,1
1,1,69,2,2,1068,4,5,4,3,3,4,5,3,3,4,3,4,3,3,7,1,2
2,1,40,1,1,3523,4,2,2,2,2,3,3,4,4,4,4,3,4,4,0,0,1
2,1,35,1,1,158,4,4,4,4,4,5,2,5,5,5,3,5,5,4,13,4,2
1,1,35,1,1,134,2,1,1,1,3,2,3,3,1,2,2,3,2,3,161,171,1
2,2,26,1,1,594,0,0,0,5,2,0,1,2,5,3,4,4,5,2,0,0,2
1,1,27,2,2,719,2,5,2,4,3,2,2,3,5,4,4,5,5,3,124,105,1
2,1,54,1,1,1846,5,5,5,5,2,4,5,3,3,3,3,5,3,3,0,0,2
2,1,46,1,1,474,3,2,2,2,4,4,4,3,3,3,3,4,3,2,0,0,1
1,1,70,2,3,764,3,5,3,4,2,5,5,1,1,3,1,3,1,3,26,22,1
2,1,64,2,2,1751,1,4,1,3,1,1,1,1,2,5,3,2,4,1,4,5,1
2,1,59,2,2,246,4,5,4,3,5,4,5,5,3,3,3,3,4,5,0,0,1
2,1,34,1,1,3162,1,1,4,1,1,2,5,5,5,5,5,1,5,2,80,73,2
2,1,57,1,1,3132,2,1,1,1,4,3,3,3,3,3,2,1,3,2,19,15,1
2,1,24,1,1,2536,1,3,5,3,1,1,1,1,2,3,3,4,3,1,10,22,1
1,1,42,1,1,3529,2,2,2,2,3,5,2,4,4,4,4,5,4,4,0,11,2
1,1,46,1,1,2414,3,3,2,3,2,5,5,3,3,3,3,3,3,4,42,30,2
2,1,63,2,2,471,3,4,3,1,3,3,5,3,5,4,4,5,4,3,126,123,1
1,1,31,1,1,2908,2,2,2,2,4,4,4,4,4,3,5,4,5,4,0,0,2
1,1,58,1,2,1773,2,3,3,3,5,3,3,2,2,2,2,1,2,3,0,0,1
2,1,42,1,2,446,2,2,2,2,2,2,2,2,3,3,4,2,3,2,174,165,1
2,1,26,2,2,349,3,3,3,3,1,3,1,1,1,1,3,3,3,1,0,0,2
1,1,62,2,2,632,4,4,4,2,2,4,5,2,2,4,2,3,2,4,0,0,1
2,1,48,1,1,3020,5,5,5,5,5,3,1,5,5,5,5,3,5,1,54,41,2
2,2,26,1,1,719,5,5,5,2,4,5,2,4,4,4,5,5,4,4,0,56,2
1,1,31,1,1,1549,2,2,2,2,4,4,4,4,5,2,5,3,2,4,0,0,1
2,1,63,1,1,371,3,3,3,3,3,3,3,1,4,3,3,3,1,3,137,165,1
1,1,31,1,1,3331,1,1,1,1,5,5,5,5,4,1,2,2,5,5,0,0,2
1,2,19,1,2,950,2,2,2,4,2,2,2,2,5,5,4,2,5,2,0,0,1
1,1,44,2,2,501,4,2,4,4,4,4,4,2,2,4,2,2,2,4,0,0,1
2,1,33,1,1,1819,3,2,2,2,3,3,3,3,3,4,2,1,1,3,0,0,1
1,1,37,2,2,948,2,1,2,3,5,2,5,5,2,4,3,3,3,5,0,0,1
1,1,40,2,2,480,1,4,1,3,3,1,2,3,5,2,1,5,1,3,5,0,1
2,1,17,1,1,271,0,0,0,4,3,3,3,3,5,5,4,1,2,3,11,0,2
1,1,53,2,2,448,2,4,2,2,5,4,5,1,1,2,1,4,1,3,0,0,1
